INFO  - 2015-03-04 21:47:34.408; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/poi-ooxml-schemas-3.10.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.409; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/poi-scratchpad-3.10.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.409; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/rome-0.9.jar' to classloader
INFO  - 2015-03-04 21:47:34.409; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.409; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/tika-core-1.5.jar' to classloader
INFO  - 2015-03-04 21:47:34.409; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/tika-parsers-1.5.jar' to classloader
INFO  - 2015-03-04 21:47:34.410; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/tika-xmp-1.5.jar' to classloader
INFO  - 2015-03-04 21:47:34.410; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.410; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.410; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.410; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2015-03-04 21:47:34.410; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2015-03-04 21:47:34.411; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/extraction/lib/xz-1.4.jar' to classloader
INFO  - 2015-03-04 21:47:34.412; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/dist/solr-cell-4.10.2.jar' to classloader
INFO  - 2015-03-04 21:47:34.413; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.413; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
INFO  - 2015-03-04 21:47:34.413; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
INFO  - 2015-03-04 21:47:34.414; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
INFO  - 2015-03-04 21:47:34.414; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
INFO  - 2015-03-04 21:47:34.414; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
INFO  - 2015-03-04 21:47:34.414; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
INFO  - 2015-03-04 21:47:34.414; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
INFO  - 2015-03-04 21:47:34.415; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/dist/solr-clustering-4.10.2.jar' to classloader
INFO  - 2015-03-04 21:47:34.417; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2015-03-04 21:47:34.417; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
